id,templateName,slug,emailDescription,subject,emailTitle,emailContent,isActive,createdAt,updatedAt
167,Registration of Region Owner by country admin,registration-of-region-owner-by-country-admin,This email is sent to Region Owners when they are registered by country admin.,Registration Successful,Registration Successful,"Dear {regionowner},Congratulations!! You have been successfully registered as Region Licensee for {region_name} in TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Email: {email}Password: {password}Click here to login in to region licensee Dashboard.&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.Please find the Issuer QR code code attached to this email for your convenience.",True,2022-11-13 12:32:48.354 +0545,2023-09-21 10:37:27.131 +0545
132,Nominated Collaboration Partner Registration Sucessful,nominated_collaboration_partner_registration_sucessful,Nominated Collaboration Partner registration Successful email for the referrer.,Collaboration Partner Registration Successful, Collaboration Partner Registration Successful,"Dear {referrer},&nbsp;Your referred collaboration partner ({cp_name}) referred on {referreddate} has been successfully registered in to TouristSaver. As per the {package_name}, chosen by the collaboration partner, you will receive a package fee. Our team will soon contact you.&nbsp;Following are the details of the Collaboration Partner.&nbsp;Collaboration Partner Name : {cp_name}Email : {cp_email}&nbsp;Phone : {cp_phone}&nbsp;&nbsp;&nbsp;",True,2022-11-11 09:19:24.495 +0545,2023-09-07 11:03:05.016 +0545
147,Club Registration Successful for sales agent,club-registration-successful-for-sales-agent,This email is sent to Sales Agents when the club requested by them is approved. ,Club Registration Successful,Club Registration Successful,"Dear {salesagent},Congratulations!! Your requested club with following details has been successfully registered in the TouristSaver System.&nbsp;Club Name: {club_name}Email: {club_email}Phone: {club_phone}Please encourage this club to sign the club agreement so that they can issue membership.",True,2022-11-11 09:50:49.962 +0545,2023-04-02 13:31:59.688 +0545
119,EOI Approved of State Owner,eoi-approved-of-state-owner,Email sent to EOI sender when their EOI for State Owner is approved,Registration Successful,Registration Successful,"Dear {stateowner},Congratulations!! Your request for State Licensee has been successfully approved and you have been successfully registered as State Licensee for {state_name} in &nbsp;TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.Email:{email}Password:{password}Click here to login in to state licensee Dashboard. &nbsp;&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.",True,2022-11-09 17:23:08.082 +0545,2023-09-07 11:10:51.531 +0545
291,Singapore Merchants - Piiink Is Live,singapore-merchants---piiink-is-live,Email informing Singapore merchants that TouristSaver is now live in Singapore- asking them  to complete their dashboard activation if not already done. ,TouristSaver Is Live,TouristSaver Is Live,"Dear {merchant},Welcome to TouristSaver Live!&nbsp;&nbsp;A special thank you to you, as a TouristSaver Foundation &amp; Pioneer Merchant for bearing with us as we worked through the process of getting all our infrastructure in place.&nbsp;&nbsp;As a merchant, you should have had access to your Dashboard for quite some time.&nbsp; If you have not activated your dashboard, please do so now as you cannot start transacting until this process is completed. As you are in on the ground floor, we don’t want you to miss out on this opportunity.&nbsp;&nbsp;If you need help to activate your merchant dashboard, please contact your Agent or email&nbsp;adminsg@piiink.org and we will get you started.&nbsp;Within your dashboard, on the menu, there is a Training section that offers step by step guidelines and videos to assist you in making the most of TouristSaver.&nbsp;&nbsp;As you start transacting you will be able to see all your TouristSaver transactions and activity, giving you an insight as to how TouristSaver can help grow your business.&nbsp;&nbsp;Also, as pioneer and foundation merchants, we're also including a special incentive&nbsp;for you when you activate your dashboard. This is to show our deep appreciation for being patient during our launch phase.&nbsp;Please contact your sales agent for details and to help with your activation.&nbsp;Once again, we truly appreciate your patience and thank you for teaming up with TouristSaver, we look forward to helping you achieve your goals and grow your business together.",True,2023-10-16 09:19:18.655 +0545,2023-10-17 08:58:08.814 +0545
124,EOI Approved of Sales Agent,eoi-approved-of-sales-agent,Email sent to EOI sender when their EOI for Sales Agent is approved,Registration Successful,Registration Successful,"Dear {salesagent},Congratulations! Your request for Sales Agent has been successfully approved and you have been successfully registered to TouristSaver. Please use the following credentials to login to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Username : {username}Password : {password}Click here to login to sales agent Dashboard.",True,2022-11-09 17:26:58.696 +0545,2024-05-30 14:34:42.833 +0545
243,Referred Member Success Email,referred-member-success-email,This email is sent to member when the member refierred by this member registers in the system and performs their first transaction.,Referral Success,Referral Success,"Dear {referral_name},&nbsp;Congratulations !! A member referred by you with following details has been successfully registered with TouristSaver and met the KPI = {kpi_value} set for the Referrral reward. Hence, you have now received {universal_piiinks_count} TouristSavers for {country_name} as a reward for this referral.&nbsp;Member DetailsMember Name : {member_name}Member Id : {member_unique_code}&nbsp;",True,2023-07-03 11:49:29.393 +0545,2023-09-07 08:23:23.130 +0545
120,EOI Approved of Region Owner,eoi-approved-of-region-owner,Email sent to EOI sender when their EOI for Region Owner is approved,Registration Successful,Registration Successful,"Dear {regionowner},Congratulations!! Your request for Region Licensee has been successfully approved and you have been successfully registered as Region Licensee for {region_name} in TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Email: {email}Password: {password}&nbsp;Click here to login in to region licensee Dashboard.&nbsp;&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.",True,2022-11-09 17:23:43.264 +0545,2023-09-07 11:10:04.717 +0545
165,Registration of  Country Owner By Global Admin,registration-of-country-owner-by-global-admin,This email is sent to Country Owners when they are registered by global admin.,Registration Successful,Registration Successful,"Dear {countryadmin},Congratulations!! You have been successfully registered as Country Licensee for {country_name} in TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Email: {email}Password: {password}Click here to login in to country licensee Dashboard.&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.Please find the &nbsp;Issuer QR code code attached to this email for your convenience.&nbsp;",True,2022-11-13 12:29:31.730 +0545,2023-09-07 10:09:31.707 +0545
205,Registration of Member by Country Admin,registration-of-member-by-country-admin,This email is sent to merchant when registered by country admin,Registration Successful,Registration Successful,"Dear {member},Congratulations! You have been successfully registered in TouristSaver and earned {free_piiinks_count} Free Piiinks.&nbsp;Download TouristSaver app from app store/play store or you can use given link belowFor IOS User- https://apps.apple.com/np/app/piiink/id1601238939For Android User- https://play.google.com/store/apps/details?id=org.piiink.memberapp&nbsp;Please use the following credentials to login to your account.Email : {member_email}Phone Number : {phone_number}Password : {password}",True,2023-02-22 14:49:58.935 +0545,2023-04-02 13:44:41.580 +0545
166,Registration of State Owner by country admin,registration-of-state-owner-by-country-admin,This email is sent to State Owners when they are registered by country admin.,Registration Successful,Registration Successful,"Dear {stateowner},Congratulations!! You have been successfully registered as State Licensee for {state_name} in TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Email: {email}Password: {password}Click here to login in to state licensee Dashboard. &nbsp;&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.Please find the &nbsp;Issuer QR code code attached to this email for your convenience.",True,2022-11-13 12:32:20.531 +0545,2023-09-21 10:34:55.547 +0545
135,Registration Successful for balancing figure,registration-successful-for-balancing-figure,This email is sent to white label balancing figure when white label is activated.,Registration Successful,Registration Successful,"Dear {whitelabeluser},Congratulations!! You have been successfully registered to TouristSaver.Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;username : {white_label_user_username}password : {password}Your Issuer Code :{issuer_code}You can use given issuer code to issue membership.&nbsp;Click here to login in to your Dashboard using above credentials. You can issue membership, sign merchant, club, as well as register white label users from this Dashboard.&nbsp;Please find the Issuer QR code code attached to this email for your convenience.",True,2022-11-11 09:22:32.242 +0545,2023-09-07 11:00:07.776 +0545
278,Assign of Issuer and Transaction code to Merchant,assign-of-issuer-and-transaction-code-to-merchant,"This email is sent to merchant who wasn't previously assigned with transaction code during verification
Template Description",Transaction Code and Issuer Code Assigned,Transaction Code and Issuer Code Assigned,"Dear {merchant},Congratulations! You have been successfully assigned a transaction and issuer code.Your transaction verification code{transaction_verification_code}&nbsp;You will use this transaction verification code when you make a sale/transact with TouristSaver members.&nbsp;Your membership issuer code{membership_issuer_code}&nbsp;You use this membership issuer code when introducing new TouristSaver members.&nbsp;Please find the Issuer QR code and Transaction QR code attached to this email for your convenience.&nbsp;",True,2023-08-17 12:32:09.838 +0545,2023-09-14 08:47:47.027 +0545
188,Registration of Merchant(Supporter Package) By Country Admin,registration-of-merchant(supporter-package)-by-country-admin,"This email is sent to merchant when country owner register merchant with supporter package. This email will include the login credentials, login url and the transaction verification code of the merchant. ",Registration Successful,Registration Successful,"Dear {merchant},Congratulations! You have been successfully registered to TouristSaver.Please use the following credentials to login to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Username : {merchant_username}Password : {password}Click here to login in to your Dashboard.Your transaction verification code{transaction_verification_code}&nbsp;Please find the Transaction QR code attached to this email for your convenience.You will use this transaction verification code when you make a sale/transact with TouristSaver members.",True,2022-11-18 15:58:03.775 +0545,2023-09-14 08:35:15.521 +0545
190,Registration of Merchant(Partner Package) By Country Admin,registration-of-merchant(partner-package)-by-country-admin,"This email is sent to merchant when country owner register merchant with partner package. This email will include the login credentials, login url and the transaction verification code of the merchant. as well as instructions to sign the merchant and issuer agreement.",Registration Successful,Registration Successful,"Dear {merchant},Congratulations! You have been successfully registered to TouristSaver.Please use the following credentials to login to your Dashboard.Username : {merchant_username}Password : {password}Click here to login to your Dashboard.Your transaction verification code{transaction_verification_code}&nbsp;You will use this transaction verification code when you make a sale/transact with TouristSaver members.&nbsp;Your membership issuer code{membership_issuer_code}&nbsp;You can use given membership issuer code to issue memberships.&nbsp;Please find the Issuer QR code and Transaction QR code attached to this email for your convenience.As per your package, you have received {premium_member_codes_count} premium member codes. You can register premium members and earn from their purchases using these codes.",True,2022-11-18 15:59:06.554 +0545,2023-09-14 09:04:21.704 +0545
26,Registration Approved Premium Package,registration-approved-premium-package,Email sent to merchant when their registration with Premium Package is approved.,Registration Verified,Registration Verified,"Dear {merchant},Congratulations!! You have successfully registered with TouristSaver.Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;email; {merchant_email}password:{password}Click here to login in to your Dashboard.Your transaction verification code{transaction_verification_code}You can use your transaction verification code to perform transaction for TouristSaver members.&nbsp;Your membership issuer code{membership_issuer_code}&nbsp;You can use given membership issuer code to issue TouristSaver memberships.As per your package, you have received {premium_member_codes_count}.You can use these codes to register premium members and earn from their purchases.&nbsp;Please find the Issuer QR code and Transaction QR code attached to this email for your convenience.",True,2022-11-09 09:54:15.916 +0545,2023-09-07 11:57:11.507 +0545
118,EOI Approved of Country Owner,eoi-approved-of-country-owner,Email sent to EOI sender when their EOI for Country Owner is approved,Registration Successful,Registration Successful,"Dear {countryowner},Congratulations!! Your request for Country Licensee has been successfully approved and you have been successfully registered as Country Licensee for {country_name} in TouristSaver. Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;Email:{email}Password:{password}Click here to login in to country licensee Dashboard. &nbsp;&nbsp;Your membership issuer code{membership_issuer_code}You can use given membership issuer code to issue membership.",True,2022-11-09 17:22:34.235 +0545,2023-09-07 11:11:58.528 +0545
133,Registration Successful of White Label Introuducer,registration-successful-of-white-label-introuducer,This email is sent to white label introducer when they successfully register and they don't have Membership Issuer access.,Registration Successful,Registration Successful,"Dear {whitelabeluser},Congratulations!! You have been successfully registered to TouristSaver.Please use the following credentials to login in to your Dashboard.&nbsp;We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;username : {white_label_user_username}password:{password}Click here to login in to your Dashboard using above credentials. You can sign merchant, club, charity from this Dashboard.&nbsp;&nbsp;&nbsp;",True,2022-11-11 09:20:22.019 +0545,2023-09-07 11:01:35.018 +0545
45,Registration via nomination successful for Collaboration Partner,registration-via-nomination-successful-for-collaboration-partner,Email sent to collaboration partner  referrer when the collaboration partner they have referred is approved by GMC,Registration Successful,Registration via nomination successful for Collaboration Partner,"Dear {collaborationpartner},You have been registered successfully in TouristSaver. Please use the following credentials to login in to your Dashboard.We suggest that you copy and paste your username and password, if capital letter, dashes, spaces and underscores are used they must be replicated.&nbsp;username : {username}password : {password}Click here to login to collaboration partner Dashboard.&nbsp;&nbsp;Your membership issuer code{membership_issuer_code}You can use this code to issue TouristSaver memberships.Please find the&nbsp;Issuer QR code attached to this email for your convenience.As per your package, you have received following codes.{merchant_codes_info}Premium member codes : {premium_member_codes_count}",True,2022-11-09 10:30:46.630 +0545,2024-12-20 11:55:31.987 +0545
231,Bulk email to Malaysia Collaboration Partner,bulk-email-to-malaysia-collaboration-partner,Bulk email to Malaysia Collaboration Partner with their login credentials and login url,Welcome to TouristSaver CP Dashboard,Welcome to TouristSaver CP Dashboard,"Dear {user}, &nbsp;&nbsp;We are thrilled to welcome you to our new TouristSaver Collaboration Partner dashboard!&nbsp;As one of our early on-boarders, you are a pioneer on our platform and we are delighted to have you on this journey with us.&nbsp;Your dashboard has been designed to provide you with the best possible experience, and we are confident that you will find it to be a valuable tool for your business.As a Collaboration Partner this is your Primary Dashboard, the one you use to sign up merchants and monitor your results from (you will also have received a White Label Dashboard login) this dashboard shows your users or agents you have personally signed up.&nbsp;&nbsp;Do ensure that you copy and paste both the username and password to avoid errors. (Username may contain hyphens, underscores or spaces, these are a critical part of the username. They are also case sensitive)&nbsp;Please click here&nbsp;to login and start using your new TouristSaver CP Dashboard. &nbsp;&nbsp;Your login Username and temporary password details are as below:&nbsp;&nbsp;Username: {login_username}&nbsp;&nbsp;Password: {password} &nbsp;&nbsp;Your Issuer Code{issuer_code}You can use your issuer code to issue memberships. Please also find the&nbsp;Issuer QR code attached to this email for your convenience.&nbsp;Ensure that you keep your login details safe and secure. If you have any issues logging in or using the platform, please don't hesitate to contact our support team at adminmy@piiink.org.&nbsp;&nbsp;",True,2023-03-30 17:33:07.927 +0545,2023-06-14 11:19:23.276 +0545
232,Bulk email to Malaysia White label user,bulk-email-to-malaysia-white-label-user,Bulk email to Malaysia White label user with their login credentials and login url,Welcome to TouristSaver WL Dashboard,Welcome to TouristSaver WL Dashboard,"Dear {user}, &nbsp;&nbsp;We are pleased to announce and super excited to share the TouristSaver Dashboard and System with you.&nbsp;As one of our early on-boarders, you are a pioneer on our platform and we are delighted to have you on this journey with us.&nbsp;Your dashboard has been designed to provide you with the best possible experience, and we are confident that you will find it to be a valuable tool for your business.&nbsp;Do ensure that you copy and paste both the username and password to avoid errors. (Username may contain hyphens, underscores or spaces, these are a critical part of the username. They are also case sensitive)&nbsp;Please click here to login and start using your new TouristSaver White Label Dashboard. &nbsp;&nbsp;Temporary login details are as below:&nbsp;Username: {login_username}&nbsp;Password: {password} &nbsp;&nbsp;Ensure that you keep your login details safe and secure. If you have any issues logging in or using the platform, please don't hesitate to contact our support team at adminmy@piiink.org.&nbsp;Thank you for all your support. &nbsp;&nbsp;",True,2023-03-30 17:33:07.927 +0545,2023-06-14 15:44:40.415 +0545
230,Bulk email to Malaysia White label user with issuer code,bulk-email-to-malaysia-white-label-user-with-issuer-code,Bulk email to Malaysia White label user with their login credentials and login url,Welcome to TouristSaver WL Dashboard,Welcome to TouristSaver WL Dashboard,"Hi {user}, &nbsp;&nbsp;We are pleased to announce and super excited to share the TouristSaver Dashboard and System with you.&nbsp;Please click here to login and start using your new TouristSaver White Label Dashboard. &nbsp;&nbsp;Your login Username and temporary password details are as below:&nbsp;Please ensure that you copy and paste both the username and password to avoid errors. (Username may contain hyphens or underscores these are a critical part of the username)&nbsp;Username: {login_username}&nbsp;Password: {password} &nbsp;&nbsp;Your Issuer Code{issuer_code}You can use given issuer code to issue memberships. Please find the Issuer QR code attached to this email for your convenience.&nbsp;We are committed to increase your user experience and help your business grow. &nbsp;&nbsp;Thank you for all your support. &nbsp;&nbsp;",True,2023-03-30 17:33:07.927 +0545,2023-09-14 08:54:56.504 +0545
